responseTime,sentenceIndex,Index,mousePositionX,mousePositionY,TrueAnswer,userName,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
11809,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
11859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
11908,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
11959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12060,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12107,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12209,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12259,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12309,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12357,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12409,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12459,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12509,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12559,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12606,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12659,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12709,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12809,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
12959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13058,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13109,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13210,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13259,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13309,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13356,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13409,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13459,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13509,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13558,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13609,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13659,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13715,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13808,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
13959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14058,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14109,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14209,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14259,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14307,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14359,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14409,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14459,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14509,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14557,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14609,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14668,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14709,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14807,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
14959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15057,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15109,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15209,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15259,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15309,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15359,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15406,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15459,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15509,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15559,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15609,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15657,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15709,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15809,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
15959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16057,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16109,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16209,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16256,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16309,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16359,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16409,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16459,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16509,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16559,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16609,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16659,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16709,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16766,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16809,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
16959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17059,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17121,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17224,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17261,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17308,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17355,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17408,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17460,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17508,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17558,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17608,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17658,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17708,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17808,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17858,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17908,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
17957,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18008,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18058,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18108,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18208,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18256,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18308,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18358,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18408,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18458,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18507,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18558,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18608,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18658,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18708,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18758,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18807,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18855,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18908,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
18958,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19008,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19058,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19108,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19157,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19208,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19258,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19308,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19359,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19408,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19457,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19508,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19558,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19608,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19658,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19709,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19757,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19809,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19859,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
19959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20006,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20059,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20109,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20162,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20209,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20256,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20309,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20359,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20409,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20458,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20506,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20569,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20609,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20659,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20709,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20808,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20856,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
20959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21059,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21106,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21159,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21209,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21259,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21309,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21359,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21409,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21458,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21509,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21559,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21609,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21658,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21708,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21759,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21808,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21858,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21909,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
21959,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
22009,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
22059,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
22109,"31","14",185,153,"Da","Cristina"," sămânța. ",132.2624969482422,132.66250610351562,157.06249809265137,210.86251068115234,"","","",""
