sentenceIndex,totalReadingTime,Index,Word
103.0,0,25.0, să 
103.0,104,25.0, să 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,0,26.0, rețineți 
103.0,691,26.0, rețineți 
103.0,0,27.0, ce 
103.0,0,27.0, ce 
103.0,0,27.0, ce 
103.0,0,27.0, ce 
103.0,0,27.0, ce 
103.0,305,27.0, ce 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,0,28.0, orificii 
103.0,854,28.0, orificii 
103.0,0,29.0, au 
103.0,94,29.0, au 
103.0,0,30.0, fost 
103.0,0,30.0, fost 
103.0,155,30.0, fost 
103.0,0,31.0, folosite. 
103.0,0,31.0, folosite. 
103.0,0,31.0, folosite. 
103.0,0,31.0, folosite. 
103.0,0,31.0, folosite. 
103.0,201,31.0, folosite. 
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,-14274,,
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
76.0,0,0.0, Unele 
