responseTime,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
,,,,,,,,,,,,
1799,-1,347,230,NA,NA,NA,NA,NA,NA,1740035208062,1740039019278,3811216
22847,29,661,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22911,29,672,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
22973,29,679,212,încheie,189.16667175293,615.5,213.966659545898,680.649993896484,NA,null,null,null
23035,30,686,212,și,189.16667175293,680.650024414063,213.966659545898,698.600036621094,NA,null,null,null
23096,31,699,212,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23160,31,706,212,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23221,31,709,212,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23282,31,713,212,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23344,31,715,212,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23405,31,715,212,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23467,31,718,211,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23528,31,722,210,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23590,31,724,210,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23653,31,728,210,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23705,31,737,210,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23754,31,750,211,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23805,31,759,213,durata,189.16667175293,698.599975585938,213.966659545898,759.233306884766,NA,null,null,null
23856,32,762,214,de,189.16667175293,759.233337402344,213.966659545898,785.133331298828,NA,null,null,null
23921,32,766,214,de,189.16667175293,759.233337402344,213.966659545898,785.133331298828,NA,null,null,null
23971,32,766,214,de,189.16667175293,759.233337402344,213.966659545898,785.133331298828,NA,null,null,null
24022,32,770,214,de,189.16667175293,759.233337402344,213.966659545898,785.133331298828,NA,null,null,null
24086,32,774,214,de,189.16667175293,759.233337402344,213.966659545898,785.133331298828,NA,null,null,null
24136,33,794,211,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24187,33,826,206,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24239,33,832,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24305,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24356,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24420,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24472,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24522,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24588,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24638,33,833,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24703,33,834,205,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24753,33,848,206,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24805,33,861,208,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24855,33,861,208,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24920,33,863,208,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
24971,33,874,208,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
25022,33,878,208,valabilitate,189.16667175293,785.13330078125,213.966659545898,882.083297729492,NA,null,null,null
25087,34,884,208,a,189.16667175293,882.083312988281,213.966659545898,896.866653442383,NA,null,null,null
25138,35,900,208,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25188,35,903,208,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25238,35,910,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25303,35,918,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25355,35,923,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25421,35,926,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25472,35,926,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25537,35,932,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25587,35,941,210,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25637,35,952,212,acestuia.,189.16667175293,896.86669921875,213.966659545898,971.550033569336,NA,null,null,null
25698,-1,1009,222,NA,NA,NA,NA,NA,NA,null,null,null
25760,-1,1009,223,NA,NA,NA,NA,NA,NA,null,null,null
25822,-1,1009,223,NA,NA,NA,NA,NA,NA,null,null,null
25885,-1,1009,223,NA,NA,NA,NA,NA,NA,null,null,null
25945,-1,1003,226,NA,NA,NA,NA,NA,NA,null,null,null
30255,NA,NA,NA,NA,NA,NA,NA,NA,Nu,null,null,null
991,-1,343,149,NA,NA,NA,NA,NA,NA,null,null,null
1045,-1,358,114,NA,NA,NA,NA,NA,NA,null,null,null
1107,-1,362,104,NA,NA,NA,NA,NA,NA,null,null,null
1168,-1,368,104,NA,NA,NA,NA,NA,NA,null,null,null
1229,-1,378,112,NA,NA,NA,NA,NA,NA,null,null,null
1291,-1,388,122,NA,NA,NA,NA,NA,NA,null,null,null
1353,-1,394,123,NA,NA,NA,NA,NA,NA,null,null,null
1413,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1467,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1533,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1583,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1632,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1682,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1733,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1783,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1834,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1883,-1,397,123,NA,NA,NA,NA,NA,NA,null,null,null
1948,-1,406,125,NA,NA,NA,NA,NA,NA,null,null,null
2000,0,422,126,Până,109.16667175293,407.466674804688,133.966659545898,454.350021362305,NA,null,null,null
2065,0,433,126,Până,109.16667175293,407.466674804688,133.966659545898,454.350021362305,NA,null,null,null
2115,0,442,126,Până,109.16667175293,407.466674804688,133.966659545898,454.350021362305,NA,null,null,null
2181,0,448,124,Până,109.16667175293,407.466674804688,133.966659545898,454.350021362305,NA,null,null,null
2232,1,458,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2282,1,462,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2333,1,462,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2384,1,462,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2434,1,462,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2499,1,464,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2565,1,471,124,la,109.16667175293,454.350006103516,133.966659545898,473.783340454102,NA,null,null,null
2616,2,479,122,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2681,2,485,122,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2732,2,486,122,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2798,2,488,122,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2849,2,503,123,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2899,2,521,126,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2949,2,535,129,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
2998,2,548,130,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
3064,2,557,130,începutul,109.16667175293,473.783325195313,133.966659545898,557.466644287109,NA,null,null,null
3116,3,565,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3181,3,570,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3231,3,576,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3281,3,581,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3332,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3382,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3445,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3507,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3570,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3633,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3695,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3757,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3819,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3881,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
3943,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
4005,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
4068,3,582,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
4129,3,589,130,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
4191,3,630,131,secolului,109.16667175293,557.466674804688,133.966659545898,636.616683959961,NA,null,null,null
4253,4,638,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4315,4,646,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4376,4,655,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4438,4,656,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4501,4,656,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4563,4,656,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4625,4,656,133,al,109.16667175293,636.61669921875,133.966659545898,656.050033569336,NA,null,null,null
4688,5,657,133,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
4750,5,660,133,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
4811,5,668,133,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
4874,5,670,132,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
4935,5,670,132,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
4998,5,670,132,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5061,5,672,132,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5121,5,678,131,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5184,5,684,131,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5246,5,684,130,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5307,5,690,130,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5370,5,701,130,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5420,5,710,129,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5482,5,717,126,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5548,5,718,126,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5597,5,721,126,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5648,5,723,126,"XIX-lea,",109.16667175293,656.049987792969,133.966659545898,723.449981689453,NA,null,null,null
5699,6,728,124,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
5765,6,734,124,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
5815,6,736,124,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
5865,6,739,124,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
5915,6,749,124,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
5965,6,756,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
6016,6,757,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
6066,6,757,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
6120,6,757,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
6183,6,757,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
6232,6,757,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
6283,6,757,123,naturaliștii,109.16667175293,723.450012207031,133.966659545898,817.850021362305,NA,null,null,null
